Grupo Vehiculo;Placa;digito;Codigo SII;Año Vehículo;Tasacion;Tipo de Pago;Valor_Neto;Valor_IPC;Valor_Multa;Valor Pagado;Forma Pago;Fecha_Pago;Año Permiso;Tipo Vehiculo;Marca;Modelo;Color;Transmisión;Tipo Combustible;Cilindrada;Equipamiento;Numero Puertas
Vehiculo Liviano;BKRC-22;5;SD235017409;2009;2065998;Presencial;32333;0;0;32333;Total;26-03-2024;2024;AUTOMOVIL;TOYOTA;YARIS;ROJO MICA METALICO;Mec;Benc;1500;Norm;4
Vehiculo Liviano;ZT-5782;K;CT176018306;2006;4088530;Presencial;42971;0;0;42971;Total;26-03-2024;2024;CAMIONETA;NISSAN;TERRANO AX-SP TDI 4X4 SV;BLANCO;Mec;Dies;2500;Full;4
Vehiculo Liviano;FTWS-24;2;CT235013313;2013;8367579;Presencial;134629;0;0;134629;Total;26-03-2024;2024;CAMIONETA;TOYOTA;HILUX DIESEL 4X4;GRIS METALICO;Mec;Dies;2500;Full;4
Vehiculo Liviano;SBSF-13;K;SU049005822;2022;8177257;Presencial;128919;0;0;128919;Total;26-03-2024;2024;STATION WAGON;CHERY;TIGGO 2;GRIS GRAFITO;Mec;Benc;1500;NULL;4
Vehiculo Liviano;SCCR-43;8;CT166006922;2022;15234192;Presencial;340627;0;0;340627;Total;26-03-2024;2024;CAMIONETA;MITSUBISHI;L200;ROJO;Mec;Diés;2400;Full;4
Vehiculo Liviano;SCVW-79;0;CO159002323;2023;16343796;Presencial;375688;0;0;375688;Total;26-03-2024;2024;CAMIONETA;MAXUS;C35;BLANCO;Mec;Diés;2000;NULL;2
Vehiculo Liviano;TCLG-24;2;NULL;2024;12608400;Presencial;261853;0;0;261853;Total;26-03-2024;2024;STATION WAGON;CHEVROLET;GROOVE 4X2 1.5;ROJO BURDEO METALICO;MEC;BENC;1500;EQUI;0
Vehiculo Liviano;CKKY-97;1;HB050011410;2010;1446568;Presencial;32333;0;0;32333;Total;26-03-2024;2024;AUTOMOVIL;CHEVROLET;SPARK;VERDE CLARO;Mec;Benc;800;Norm;4
Vehiculo Liviano;LFDB-94;2;SU243009719;2019;14379093;Presencial;157487;0;0;157487;1ra. Cuota;26-03-2024;2024;STATION WAGON;VOLKSWAGEN;TIGUAN;BLANCO PURO;Aut;Dies;2000;NULL;4
Vehiculo Liviano;SCCR-68;3;CT125001422;2022;12315160;Presencial;253056;0;0;253056;Total;26-03-2024;2024;CAMIONETA;JMC;VIGUS;GRIS GRAFITO;Mec;Dies;2500;NULL;4
Vehiculo Liviano;DVWK-43;1;HB235005012;2012;3818870;Presencial;38189;0;0;38189;Total;26-03-2024;2024;AUTOMOVIL;TOYOTA;URBAN;GRIS OSCURO METALICO;Mec;Benc;1300;Equi;4
Vehiculo Liviano;KWGY-96;K;CT079019919;2019;17057595;Presencial;202120;0;0;202120;1ra. Cuota;26-03-2024;2024;CAMIONETA;FORD;RANGER;ROJO BARI;Mec;Benc;2200;NULL;4
Vehiculo Liviano;SVRF-19;1;SU050017323;2023;10509148;Presencial;198876;0;0;198876;Total;26-03-2024;2024;STATION WAGON;CHEVROLET;GROOVE;ROJO BURDEO METALICO;Mec;Benc;1500;NULL;5
Vehiculo Liviano;JRXZ-20;5;CT176032917;2017;11877827;Presencial;119968;0;0;119968;1ra. Cuota;26-03-2024;2024;CAMIONETA;NISSAN;NP300;GRIS METALICO;Mec;Diés;2300;Full;4
Vehiculo Liviano;RDHW-38;K;SU049001821;2021;8821027;Presencial;74116;0;0;74116;1ra. Cuota;26-03-2024;2024;STATION WAGON;CHERY;TIGGO2;GRIS GRAFITO;Mec;Benc;1500;Full;4
Vehiculo Liviano;JCHJ-62;2;CT235013916;2016;10240723;Presencial;112460;2482;10686;125628;2da. Cuota;26-03-2024;2023;CAMIONETA;TOYOTA;HILUX;ROJO METALICO;Mec;Dies;2500;Full;4
Vehiculo Liviano;CCPG-84;K;CT166004610;2010;4938612;Presencial;29987;0;0;29987;1ra. Cuota;26-03-2024;2024;CAMIONETA;MITSUBISHI;L200;GRIS GRAFITO;Mec;Dies;2500;Equi;4
Vehiculo Liviano;YW-9787;3;HB111005407;2007;2614326;Presencial;32333;0;0;32333;Total;26-03-2024;2024;AUTOMOVIL;HYUNDAI;ACCENT;PLATEADO;Mec;Benc;1600;Equi;4
Vehiculo Liviano;YVV-204;5;NULL;2017;0,5;Presencial;32333;0;0;32333;Total;26-03-2024;2024;CARRO ARRASTRE A;VILLALTA;CFCH 1 ESF;BLANCO;NULL;NULL;NULL;NULL;0
Vehiculo Liviano;BLWL-33;1;SU050005508;2008;2214581;Presencial;32333;0;0;32333;Total;26-03-2024;2024;STATION WAGON;CHEVROLET;VIVANT;BEIGE MELANGE;Mec;Benc;1600;Full;4
Vehiculo Liviano;LFKZ-62;2;CT050035619;2019;14649959;Presencial;161550;0;0;161550;1ra. Cuota;26-03-2024;2024;CAMIONETA;CHEVROLET;D-MAX;BLANCO;Mec;Diés;2500;NULL;4
Vehiculo Liviano;TVW-031;0;MT149003622;2022;1069004;Presencial;32333;0;0;32333;Total;26-03-2024;2024;MOTO;LONCIN;LX;ROJO;Mec;Benc;125;NULL;0
Vehiculo Liviano;YR-9665;4;SD235014605;2005;2221152;Presencial;32333;0;0;32333;Total;26-03-2024;2024;AUTOMOVIL;TOYOTA;COROLLA XLI;PLATEADO MET;Mec;Benc;1600;Full;4
Vehiculo Liviano;ZV-8373;9;SD050020906;2006;1398861;Presencial;32333;0;0;32333;Total;26-03-2024;2024;AUTOMOVIL;CHEVROLET;CORSA EXTRA NB 1.6 DH;PLATEADO POLARI;Mec;Benc;1600;Norm;4
Vehiculo Liviano;KJCY-12;7;SU050012118;2018;8048352;Presencial;62526;0;0;62526;1ra. Cuota;26-03-2024;2024;STATION WAGON;CHEVROLET;TRACKER;BLANCO PERLA;Mec;Benc;1800;NULL;4
Vehiculo Liviano;FVCX-69;0;SU227038813;2013;5430130;Presencial;34902;0;0;34902;1ra. Cuota;26-03-2024;2024;AUTOMOVIL;SUBARU;IMPREZA;GRIS OSCURO METALICO;Aut;Benc;1600;Full;4
Vehiculo Liviano;RLSL-26;6;CT176033922;2022;25747195;Presencial;375912;0;0;375912;1ra. Cuota;26-03-2024;2024;CAMIONETA;NISSAN;NAVARA;NEGRO;Mec;Dies;2300;NULL;4
Vehiculo Liviano;CZCK-36;1;SU225005811;2011;7373030;Presencial;108661;0;0;108661;Total;26-03-2024;2024;STATION WAGON;SSANGYONG;REXTON;GRIS ACERO;Aut;Dies;2700;Full;4
Vehiculo Liviano;GGFR-56;1;HB229009214;2014;1891016;Presencial;32333;0;0;32333;Total;26-03-2024;2024;AUTOMOVIL;SUZUKI;ALTO;GRIS GRANITO;Mec;Benc;800;Norm;4
Vehiculo Liviano;PSLD-74;6;SU050016721;2021;12003493;Presencial;121853;0;0;121853;1ra. Cuota;26-03-2024;2024;STATION WAGON;CHEVROLET;TRACKER;BLANCO;Mec;Benc;1200;NULL;4
Vehiculo Liviano;JRXZ-86;8;CT166006917;2017;10769360;Presencial;103341;0;0;103341;1ra. Cuota;26-03-2024;2024;CAMIONETA;MITSUBISHI;L200 WORK CR;BLANCO FAIRY;Mec;Dies;2400;Full;4
Vehiculo Liviano;RBHL-58;4;SU111025321;2021;13469889;Presencial;143849;0;0;143849;1ra. Cuota;26-03-2024;2024;STATION WAGON;HYUNDAI;CRETA;BLANCO;Mec;Benc;1500;NULL;5
Vehiculo Liviano;DWJV-66;1;SD050026512;2012;2170987;Presencial;32333;0;0;32333;Total;26-03-2024;2024;AUTOMOVIL;CHEVROLET;SAIL NB 1.4;ROJO;Mec;Benc;1400;Norm;4
Vehiculo Liviano;VV-9938;0;CT111002003;2003;1989223;Presencial;32333;0;0;32333;Total;26-03-2024;2024;CAMIONETA;HYUNDAI;PORTER;BLANCO;Mec;Dies;2600;Norm;2
Vehiculo Liviano;RYYZ-99;4;HB164000522;2022;7830457;Presencial;59258;0;0;59258;1ra. Cuota;26-03-2024;2024;STATION WAGON;MG;MG3;GRIS PLATA;Mec;Benc;1500;Full;4
Vehiculo Liviano;HPLX-47;2;CO047001215;2015;2014755;Presencial;32333;0;0;32333;Total;26-03-2024;2024;CAMIONETA;CHANGAN;S100;BLANCO;Mec;Benc;1000;NULL;2
Vehiculo Liviano;DRVZ-95;1;SD050026612;2012;2253065;Presencial;32333;0;0;32333;Total;26-03-2024;2024;AUTOMOVIL;CHEVROLET;SAIL;BLANCO;Mec;Benc;1400;Equi;4
Vehiculo Liviano;RTTC-72;8;HB243020222;2022;8435160;Presencial;136656;0;0;136656;Total;26-03-2024;2024;AUTOMOVIL;VOLKSWAGEN;GOL;BLANCO CANDY;Mec;Benc;1600;Full;4
Vehiculo Liviano;RTXW-21;5;CT235015622;2022;15262041;Presencial;341462;0;0;341462;Total;26-03-2024;2024;CAMIONETA;TOYOTA;HILUX;ROJO  METALICO;Mec;Dies;2400;NULL;4
Vehiculo Liviano;KJPG-48;8;CT176032618;2018;11043393;Presencial;214903;0;0;214903;Total;26-03-2024;2024;CAMIONETA;NISSAN;NP300;ROJO;Mec;Diés;2300;Full;4
Vehiculo Liviano;GDTF-58;1;CT166006114;2014;5590230;Presencial;73005;0;0;73005;Total;26-03-2024;2024;CAMIONETA;MITSUBISHI;L200;ROJO;Mec;Dies;2500;Full;4
Vehiculo Liviano;CTJD-85;2;CO184009711;2011;3730900;Presencial;37309;0;0;37309;Total;26-03-2024;2024;STATION WAGON;PEUGEOT;TEPEE;GRIS MOONDUST;Mec;Diés;1600;Full;4
Vehiculo Liviano;WL-3295;3;SU111004606;2006;4172130;Presencial;44643;0;0;44643;Total;26-03-2024;2024;SUV;HYUNDAI;SANTA FE;BLANCO PERLA;Aut;Benc;2700;Full;4
Vehiculo Liviano;KHBW-78;7;CT166006318;2018;17561270;Presencial;424387;0;0;424387;Total;26-03-2024;2024;CAMIONETA;MITSUBISHI;L200;GRIS GRAFITO;Mec;Diés;2400;Full;4
Vehiculo Liviano;SKYW-12;3;SU018001223;2023;11151418;Presencial;109072;0;0;109072;1ra. Cuota;26-03-2024;2024;STATION WAGON;BAIC;X35;BLANCO;Mec;Benc;1500;NULL;5
Vehiculo Liviano;HSRC-91;3;CT166006916;2016;9814527;Presencial;178037;0;0;178037;Total;26-03-2024;2024;CAMIONETA;MITSUBISHI;L200 WORK CR;PLATEADO;Mec;Dies;2400;Full;4
Vehiculo Liviano;LFTL-40;K;CT235016419;2019;22864380;Presencial;636511;0;0;636511;Total;26-03-2024;2024;CAMIONETA;TOYOTA;HILUX;BLANCO;Aut;Dies;2800;NULL;4
Vehiculo Liviano;HTZR-77;0;CT091004921;2021;7058971;Presencial;102380;0;0;102380;Total;26-03-2024;2024;CAMIONETA;GREAT WALL;WINGLE5;BLANCO TITANIO;Mec;Benc;2200;Full;4
Vehiculo Liviano;RYSY-73;7;SU117009922;2022;14624895;Presencial;322348;0;0;322348;Total;26-03-2024;2024;STATION WAGON;JAC;JS8;BLANCO;Aut;Benc;1500;NULL;4
Vehiculo Liviano;TBVJ-10;9;NULL;2024;21707500;Presencial;295118;0;0;295118;1ra. Cuota;26-03-2024;2024;CAMIONETA;FORD;RANGERXLT 2.5L;GRIS MERCURIO;NULL;NULL;NULL;NULL;0
Vehiculo Liviano;AD-0599;3;MT032005914;2014;5029230;Presencial;61785;0;0;61785;Total;26-03-2024;2024;Moto;BMW;F;ROJO RACING;Mec;Benc;800;NULL;0
Vehiculo Liviano;KKHG-50;7;HB050017518;2018;4466641;Presencial;50533;0;0;50533;Total;26-03-2024;2024;AUTOMOVIL;CHEVROLET;SPARK;NARANJA;Mec;Benc;1200;Equi;4
Vehiculo Liviano;RDKR-24;5;HB164001321;2021;8986527;Presencial;76599;0;0;76599;1ra. Cuota;26-03-2024;2024;AUTOMOVIL;MG;MG3;AZUL;Aut;Benc;1500;NULL;5
Vehiculo Liviano;RRGB-78;7;SU235016322;2022;11564331;Presencial;115266;0;0;115266;1ra. Cuota;26-03-2024;2024;STATION WAGON;TOYOTA;RUSH;BLANCO;Mec;Benc;1500;NULL;5
Vehiculo Liviano;BDVV-25;2;CT079015408;2008;4634500;Presencial;53890;0;0;53890;Total;26-03-2024;2024;CAMIONETA;FORD;RANGER XLT 4X4 2.5L DSL;NEGRO;Mec;Dies;2500;Full;4
Vehiculo Liviano;TW-1765;2;SU227024107;2007;3286951;Presencial;32870;0;0;32870;Total;26-03-2024;2024;STATION WAGON;SUBARU;FORESTER;VERDE MET GRIS;Mec;Benc;2000;Full;4
Vehiculo Liviano;STDW-64;0;HB229019323;2023;10206695;Presencial;94901;0;0;94901;1ra. Cuota;26-03-2024;2024;AUTOMOVIL;SUZUKI;SWIFT;PLATEADO PLATA;Mec;Benc;1200;NULL;4
Vehiculo Liviano;PTTG-90;8;SU049001721;2021;7990993;Presencial;123331;0;0;123331;Total;26-03-2024;2024;STATION WAGON;CHERY;TIGGO2;GRIS PLATA;Mec;Benc;1500;Full;4
Vehiculo Liviano;SZTT-13;1;NULL;2024;11224251;Presencial;110165;0;0;110165;1ra. Cuota;26-03-2024;2024;STATION WAGON;MG;ZX 1.5;GRIS PLATA;MEC;BENC;1500;EQUI;0
Vehiculo Liviano;HKJX-68;0;CT166006816;2016;13722727;Presencial;295283;0;0;295283;Total;26-03-2024;2024;CAMIONETA;MITSUBISHI;L200;CAFE METALICO;Aut;Diés;2400;NULL;4
Vehiculo Liviano;DVTR-70;K;CT064006012;2012;10943227;Presencial;105949;0;0;105949;1ra. Cuota;26-03-2024;2024;CAMIONETA;DODGE;RAM;ROJO ITALIANO;Aut;Dies;6700;Full;4
Vehiculo Liviano;FBWZ-73;5;CT166005413;2013;5240980;Presencial;66020;0;0;66020;Total;26-03-2024;2024;CAMIONETA;MITSUBISHI;L200;BLANCO FAIRY;Mec;Dies;2500;Full;4
Vehiculo Liviano;WZ-7307;K;SD235017107;2007;2535960;Presencial;32333;0;0;32333;Total;26-03-2024;2024;AUTOMOVIL;TOYOTA;YARIS SEDAN GLI MEC;BLANCO;Mec;Benc;1500;Equi;4
Vehiculo Liviano;LLKY-39;4;CT235015219;2019;15750060;Presencial;178052;0;0;178052;1ra. Cuota;26-03-2024;2024;CAMIONETA;TOYOTA;HILUX;BLANCO;Mec;Dies;2400;Full;4
Vehiculo Liviano;KW-7430;9;HB229009807;2007;3007045;Presencial;32333;0;0;32333;Total;26-03-2024;2024;AUTOMOVIL;SUZUKI;SX4 1.6 GLX SPORT;PLATEADO;Mec;Benc;1600;Equi;4
Vehiculo Liviano;ZJ-9380;6;CT235010106;2006;3367902;Presencial;33679;0;0;33679;Total;26-03-2024;2024;CAMIONETA;TOYOTA;HILUX;GRIS METALICO;Mec;Diés;2500;Norm;4
Vehiculo Liviano;SN-7926;3;CT235003598;1998;1257759;Presencial;32333;0;0;32333;Total;26-03-2024;2024;CAMIONETA;TOYOTA;HILUX D/C DLX;BLANCO;Mec;Benc;2400;Norm;4
Vehiculo Liviano;WC-6437;0;SD235016106;2006;1739456;Presencial;32333;0;0;32333;Total;26-03-2024;2024;AUTOMOVIL;TOYOTA;YARIS SEDAN XLI;VERDE CLARO;Mec;Benc;1500;Norm;4
Vehiculo Liviano;BKXT-85;3;CO050000808;2008;2348823;Presencial;32333;0;0;32333;Total;26-03-2024;2024;FURGON;CHEVROLET;COMBO VAN 5P 1.3D PL AB;BLANCO;Mec;Dies;1300;Norm;4
Vehiculo Liviano;SSXT-70;K;CT117003023;2023;14829142;Presencial;328475;0;0;328475;Total;26-03-2024;2024;CAMIONETA;JAC;T8;NEGRO;Mec;Diés;2000;NULL;4
Vehiculo Liviano;JBWL-11;6;CT235015016;2016;10802660;Presencial;103841;0;0;103841;1ra. Cuota;26-03-2024;2024;CAMIONETA;TOYOTA;HILUX;ROJO METALICO;Mec;Dies;2400;Full;4
Vehiculo Liviano;KVXK-99;0;CT225001219;2019;10319193;Presencial;96589;0;0;96589;1ra. Cuota;26-03-2024;2024;CAMIONETA;SSANGYONG;A.SPORTS;BLANCO;Mec;Dies;2000;Full;4
Vehiculo Liviano;KRHV-98;4;SD111025719;2019;8611060;Presencial;70967;0;0;70967;1ra. Cuota;26-03-2024;2024;AUTOMOVIL;HYUNDAI;ACCENT;BLANCO;Mec;Dies;1600;Full;4
Vehiculo Liviano;SXJB-60;1;SU227058723;2023;20062919;Presencial;262227;0;0;262227;1ra. Cuota;26-03-2024;2024;STATION WAGON;SUBARU;CROSTREK;PLATEADO HIELO CLARO;CVT;Benc;2000;NULL;5
Vehiculo Liviano;LW-6805;3;CT079013507;2007;5724480;Presencial;75690;0;0;75690;Total;26-03-2024;2024;CAMIONETA;FORD;F150;ROJO LISO;Aut;Benc;5400;Full;4
Vehiculo Liviano;RHBT-84;7;NULL;2022;17112000;Presencial;203208;0;0;203208;1ra. Cuota;26-03-2024;2024;CAMIONETA;GREAT WALL;POER 2.0 TD 4X4 DELUXE;PLATEADO;NULL;NULL;NULL;NULL;0
Vehiculo Liviano;RYHW-57;9;CT235017622;2022;20169888;Presencial;264366;0;0;264366;1ra. Cuota;26-03-2024;2024;CAMIONETA;TOYOTA;HILUX;ROJO METALICO;Mec;Dies;2400;NULL;4
Vehiculo Liviano;HTYZ-20;6;SU235010316;2016;12178347;Presencial;145808;3218;13855;162881;2da. Cuota;26-03-2024;2023;STATION WAGON;TOYOTA;RAV4;GRIS OSC METALICO;Aut;Benc;2500;Full;4
Vehiculo Liviano;DLSX-46;1;CT235013312;2012;7895114;Presencial;120455;0;0;120455;Total;26-03-2024;2024;CAMIONETA;TOYOTA;HILUX DIESEL 4X4;ROJO GRIS;Mec;Dies;2500;Full;4
Vehiculo Liviano;ZT-4159;1;VN111010406;2006;4354180;Presencial;48284;0;0;48284;Total;26-03-2024;2024;STATION WAGON;HYUNDAI;TERRACAN;PLATEADO;Mec;Diés;2900;Full;4
Vehiculo Liviano;HJRF-42;6;CT132005215;2015;8004927;Presencial;123749;0;0;123749;Total;26-03-2024;2024;CAMIONETA;KIA MOTORS;FRONTIER;BLANCO INVIERNO;Mec;Dies;2500;Equi;2
Vehiculo Liviano;ZA-5380;3;CT176020206;2006;2845572;Presencial;32333;0;0;32333;Total;26-03-2024;2024;CAMIONETA;NISSAN;TERRANO;VERDE PLATA;Mec;Dies;3000;Equi;4
Vehiculo Liviano;KLGG-11;5;CT166006718;2018;16356795;Presencial;376208;0;0;376208;Total;26-03-2024;2024;CAMIONETA;MITSUBISHI;L200;NEGRO METALICO;Mec;Dies;2400;Full;4
Vehiculo Liviano;RKHS-35;9;SD132019722;2022;9016614;Presencial;154100;0;0;154100;Total;26-03-2024;2024;AUTOMOVIL;KIA MOTORS;SOLUTO;PLATEADO PLATA TITANIO;Mec;Benc;1400;NULL;4
Vehiculo Liviano;BKTF-67;9;CT166004608;2008;4560770;Presencial;52416;0;0;52416;Total;26-03-2024;2024;CAMIONETA;MITSUBISHI;L200 D/C TD KATANA CRM 4X4;GRIS PLATA;Mec;Dies;2500;Equi;4
Vehiculo Liviano;RHZK-55;2;HB229018621;2021;6612184;Presencial;46722;0;0;46722;1ra. Cuota;26-03-2024;2024;AUTOMOVIL;SUZUKI;SPRESSO;BLANCO;Mec;Benc;1000;NULL;4
Vehiculo Liviano;SVRD-38;1;SU049006023;2023;11062597;Presencial;215479;0;0;215479;Total;26-03-2024;2024;STATION WAGON;CHERY;TIGGO 2 PRO;GRIS GRAFITO;Aut;Benc;1000;NULL;4
Vehiculo Liviano;KCCL-63;5;SU176023418;2018;10290492;Presencial;96158;0;0;96158;1ra. Cuota;26-03-2024;2024;STATION WAGON;NISSAN;KICKS;BLANCO PERLA;Mec;Benc;1600;Full;4
Vehiculo Liviano;KXXS-54;8;SU227046619;2019;12524627;Presencial;259340;0;0;259340;Total;26-03-2024;2024;STATION WAGON;SUBARU;FORESTER;BLANCO CRISTAL PERLADO;Mec;Dies;2000;Full;4
Vehiculo Liviano;SXSS-85;8;NULL;2024;59351250;Presencial;2263410;0;0;2263410;Total;26-03-2024;2024;AMBULANCIA;TOYOTA;HILUX 2.4 MT 4X4 CS;BLANCO;MEC;DIES;2400;FULL;0
Vehiculo Liviano;LFCX-20;1;SU235014419;2019;12260860;Presencial;125714;0;0;125714;1ra. Cuota;26-03-2024;2024;STATION WAGON;TOYOTA;RAV4;PLATEADO SILVER METALICO;Mec;Benc;2000;NULL;5
Vehiculo Liviano;CRPP-84;8;SU111006710;2010;5092630;Presencial;63053;0;0;63053;Total;27-03-2024;2024;STATION WAGON;HYUNDAI;SANTA FE;AZUL;Mec;Dies;2200;Full;4
Vehiculo Liviano;GYJT-64;5;HB050013315;2015;5084930;Presencial;62899;0;0;62899;Total;27-03-2024;2024;AUTOMOVIL;CHEVROLET;CRUZE;BLANCO;Mec;Benc;1800;Full;4
Vehiculo Liviano;DCPB-88;0;SD164001111;2011;3207659;Presencial;32333;0;0;32333;Total;27-03-2024;2024;AUTOMOVIL;MG;MG550;BLANCO;Mec;Benc;1800;Full;4
Vehiculo Liviano;HJCZ-36;3;HB111017516;2016;4578930;Presencial;52779;0;0;52779;Total;27-03-2024;2024;AUTOMOVIL;HYUNDAI;I10 BA 1.2 GLS 2AB AC;PLATEADO;Mec;Benc;1200;Full;4
Vehiculo Liviano;DCPY-93;1;HB184016011;2011;3332800;Presencial;33328;0;0;33328;Total;27-03-2024;2024;AUTOMOVIL;PEUGEOT;207 PREMIUM ONE HDI MT;GRIS MANITOBA;Mec;Dies;1600;Full;4
Vehiculo Liviano;JDWX-36;8;SU235010517;2017;9272260;Presencial;161769;0;0;161769;Total;27-03-2024;2024;STATION WAGON;TOYOTA;RAV4;GRIS OSCURO;Aut;Benc;2000;Full;4
Vehiculo Liviano;LCWZ-32;0;SU117005019;2019;6847680;Presencial;49077;0;0;49077;1ra. Cuota;27-03-2024;2024;STATION WAGON;JAC;S2;ROJO;Aut;Benc;1500;NULL;4
Vehiculo Liviano;LWRD-24;8;SU117002420;2020;5534896;Presencial;71898;0;0;71898;Total;27-03-2024;2024;AUTOMOVIL;JAC;S2;BLANCO;Mec;Benc;1500;Full;4
Vehiculo Liviano;FZTC-10;8;CT111004714;2014;6136680;Presencial;83934;0;0;83934;Total;27-03-2024;2024;CAMIONETA;HYUNDAI;PORTER HR STD CRDI CAM PS ELWB;BLANCO;Mec;Dies;2500;Norm;2
Vehiculo Liviano;DRRJ-12;K;SU132012312;2012;4187080;Presencial;44942;0;0;44942;Total;27-03-2024;2024;STATION WAGON;KIA MOTORS;SPORTAGE LX MEC AB ABS 4X2;PLATEADO;Mec;Benc;2000;Full;4
Vehiculo Liviano;DRHW-81;8;CT176019212;2012;4295830;Presencial;47117;0;0;47117;Total;27-03-2024;2024;CAMIONETA;NISSAN;TERRANO DX 4X2;BLANCO;Mec;Dies;2500;Equi;4
Vehiculo Liviano;TK-9920;8;CT176003200;2000;1195318;Presencial;32333;0;0;32333;Total;27-03-2024;2024;CAMIONETA;NISSAN;D21 D/C;BLANCO;Mec;Benc;2400;Norm;4
Vehiculo Liviano;BKSV-19;K;SD207006408;2008;1747043;Presencial;32333;0;0;32333;Total;27-03-2024;2024;AUTOMOVIL;SAMSUNG;SM3;VERDE MUSGO;Mec;Benc;1600;Equi;4
Vehiculo Liviano;DTZJ-93;3;HB235003212;2012;3045645;Presencial;32333;0;0;32333;Total;27-03-2024;2024;Hatchback;TOYOTA;YARIS;PLATEADO SILVER;Mec;Benc;1300;Norm;2
Vehiculo Liviano;DDXV-19;6;SU121002611;2011;9171595;Presencial;158749;0;0;158749;Total;27-03-2024;2024;STATION WAGON;JEEP;COMPASS;GRIS ACERO PLATA;Aut;Benc;2400;NULL;4
Vehiculo Liviano;CHST-92;9;SU229024810;2010;3983530;Presencial;40871;0;0;40871;Total;27-03-2024;2024;AUTOMOVIL;SUZUKI;SX4 1.6 CROSSOVER VVT 4WD;GRIS PERLA;Mec;Benc;1600;Full;4
Vehiculo Liviano;KVWL-38;K;CT543001719;2019;7957327;Presencial;122321;0;0;122321;Total;27-03-2024;2024;CAMIONETA;RAM;700;BLANCO BANCHISTA;Mec;Benc;1400;NULL;2
Vehiculo Liviano;RJWK-92;5;SU176023622;2022;12798752;Presencial;133782;0;0;133782;1ra. Cuota;27-03-2024;2024;STATION WAGON;NISSAN;KICKS;PLATEADO PLATA;Mec;Benc;1600;Full;4
Vehiculo Liviano;JYWT-45;0;SD050030518;2018;5380430;Presencial;34405;0;0;34405;1ra. Cuota;27-03-2024;2024;AUTOMOVIL;CHEVROLET;SAIL;BLANCO;Mec;Benc;1500;Equi;4
Vehiculo Liviano;PRLD-54;7;SU184020321;2021;17219020;Presencial;410697;0;0;410697;Total;27-03-2024;2024;STATION WAGON;PEUGEOT;3008;ROJO ULTIMATE;Aut;Dies;1500;NULL;4
Vehiculo Liviano;JZVL-42;7;CT160012018;2018;12443893;Presencial;256918;0;0;256918;Total;27-03-2024;2024;CAMIONETA;MAZDA;BT50;BLANCO;Mec;Dies;2200;Full;4
Vehiculo Liviano;JJPB-56;K;CT235014717;2017;10673427;Presencial;101902;0;0;101902;1ra. Cuota;27-03-2024;2024;CAMIONETA;TOYOTA;HILUX;ROJO METALICO;Mec;Dies;2400;Full;4
Vehiculo Liviano;JVJD-68;5;SU111019017;2017;9324727;Presencial;163343;0;0;163343;Total;27-03-2024;2024;SUV;HYUNDAI;TUCSON;PLATEADO;Mec;Benc;2000;Full;4
Vehiculo Liviano;BPBC-51;7;SD111014608;2008;1976548;Presencial;32333;0;0;32333;Total;27-03-2024;2024;AUTOMOVIL;BEIGING;ACCENT MC 1.4 GL PS;BEIGE;Mec;Benc;1400;Equi;4
Vehiculo Liviano;PCJT-20;8;HB229015720;2020;9443410;Presencial;166904;0;0;166904;Total;27-03-2024;2024;AUTOMOVIL;SUZUKI;BALENO;BLANCO PERLA;Mec;Benc;1400;Full;4
Vehiculo Liviano;FKYX-70;0;CT132005213;2013;6749411;Presencial;96189;0;0;96189;Total;27-03-2024;2024;CAMIONETA;KIA MOTORS;FRONTIER;AZUL;Mec;Dies;2500;Equi;2
Vehiculo Liviano;JVVB-20;7;SD235024818;2018;6703830;Presencial;95277;0;0;95277;Total;27-03-2024;2024;AUTOMOVIL;TOYOTA;YARIS;GRIS OSCURO METALICO;Mec;Benc;1500;NULL;4
Vehiculo Liviano;TT-6977;2;CT176003200;2000;1195318;Presencial;32333;0;0;32333;Total;27-03-2024;2024;CAMIONETA;NISSAN;D21;ROJO;Mec;Benc;2400;Norm;4
Vehiculo Liviano;KSGG-55;K;CT160012019;2019;14333093;Presencial;156797;0;0;156797;1ra. Cuota;27-03-2024;2024;CAMIONETA;MAZDA;BT50;GRIS TITANIO;Mec;Dies;2200;Full;4
Vehiculo Liviano;LCDC-62;1;SU050013419;2019;26425240;Presencial;390870;0;0;390870;1ra. Cuota;27-03-2024;2024;STATION WAGON;CHEVROLET;NG TRAVERSE;BLANCO PERLA;Aut;Benc;3600;NULL;4
Vehiculo Liviano;NX-8090;4;SD235008996;1996;1067564;Presencial;32333;0;0;32333;Total;27-03-2024;2024;AUTOMOVIL;TOYOTA;COROLLA GLI;ROJO MICA;Mec;Benc;1600;Norm;4
Vehiculo Liviano;TZ-4197;8;CT176005801;2001;1602608;Presencial;32333;0;0;32333;Total;27-03-2024;2024;CAMIONETA;NISSAN;D21 4WD STD;ROJO;Mec;Benc;2400;Norm;4
Vehiculo Liviano;LLRL-47;9;SD111028919;2019;7871060;Presencial;59867;0;0;59867;1ra. Cuota;27-03-2024;2024;AUTOMOVIL;HYUNDAI;ACCENT;GRIS;Mec;Benc;1400;Full;4
